CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges,AvgCharge
4660,Male,1,15,83.55,Two year,Electronic check,0,1253.25,83.55
4661,Male,1,56,61.15,Month-to-month,Bank transfer,0,3424.4,61.15
4662,Male,0,56,24.86,Month-to-month,Electronic check,1,1392.16,24.860000000000003
4663,Male,0,31,82.67,One year,Mailed check,1,2562.77,82.67
4664,Male,0,57,113.3,Month-to-month,Electronic check,1,6458.1,113.30000000000001
4665,Female,0,51,115.76,One year,Electronic check,0,5903.76,115.76
4666,Female,0,24,79.69,One year,Credit card,1,1912.56,79.69
4667,Female,0,58,21.99,Month-to-month,Credit card,1,1275.42,21.990000000000002
4668,Female,1,4,30.6,Month-to-month,Electronic check,0,122.4,30.6
4669,Female,0,10,103.4,One year,Credit card,0,1034.0,103.4
4670,Female,1,63,102.97,Month-to-month,Bank transfer,0,6487.11,102.97
4671,Male,1,15,114.6,One year,Credit card,0,1719.0,114.6
4672,Male,0,63,76.38,Month-to-month,Credit card,1,4811.94,76.38
4673,Female,1,19,106.38,One year,Credit card,0,2021.22,106.38
4674,Female,0,63,102.49,One year,Electronic check,0,6456.87,102.49
4675,Male,1,56,78.94,Two year,Mailed check,0,4420.64,78.94000000000001
4676,Male,0,21,98.36,Month-to-month,Mailed check,0,2065.56,98.36
4677,Male,0,34,32.57,One year,Mailed check,1,1107.38,32.57
4678,Female,0,17,83.92,One year,Mailed check,0,1426.64,83.92
4679,Female,0,18,115.35,Month-to-month,Mailed check,0,2076.3,115.35000000000001
4680,Female,1,66,36.2,Month-to-month,Mailed check,0,2389.2,36.199999999999996
4681,Male,1,51,94.4,Month-to-month,Electronic check,1,4814.4,94.39999999999999
4682,Male,1,65,52.08,Two year,Bank transfer,0,3385.2,52.08
4683,Female,1,43,101.71,Month-to-month,Bank transfer,1,4373.53,101.71
4684,Female,1,57,89.72,Two year,Mailed check,0,5114.04,89.72
4685,Male,0,10,112.62,Month-to-month,Credit card,0,1126.2,112.62
4686,Male,0,37,91.19,Two year,Credit card,0,3374.03,91.19000000000001
4687,Male,0,48,61.03,Month-to-month,Electronic check,0,2929.44,61.03
4688,Male,0,69,21.09,Two year,Mailed check,0,1455.21,21.09
4689,Female,0,56,99.29,One year,Mailed check,0,5560.24,99.28999999999999
4690,Male,1,36,60.85,Two year,Credit card,0,2190.6,60.849999999999994
4691,Male,0,31,87.06,Two year,Mailed check,0,2698.86,87.06
4692,Male,0,55,30.51,One year,Mailed check,0,1678.05,30.509999999999998
4693,Female,1,38,109.1,Month-to-month,Credit card,0,4145.8,109.10000000000001
4694,Female,1,15,63.57,One year,Bank transfer,1,953.55,63.57
4695,Male,0,16,111.97,One year,Bank transfer,0,1791.52,111.97
4696,Male,0,53,90.7,One year,Electronic check,0,4807.1,90.7
4697,Male,1,56,32.15,Two year,Credit card,0,1800.4,32.15
4698,Female,0,7,77.92,One year,Electronic check,0,545.44,77.92
4699,Female,0,57,110.99,Month-to-month,Mailed check,0,6326.43,110.99000000000001
4700,Female,0,55,100.0,Two year,Credit card,0,5500.0,100.0
4701,Male,1,52,61.8,Two year,Bank transfer,1,3213.6,61.8
4702,Female,0,4,115.51,One year,Mailed check,1,462.04,115.51
4703,Male,0,43,46.86,Two year,Bank transfer,0,2014.98,46.86
4704,Male,1,40,57.51,Month-to-month,Bank transfer,0,2300.4,57.510000000000005
4705,Male,1,30,94.97,Two year,Electronic check,0,2849.1,94.97
4706,Female,1,10,43.29,One year,Credit card,0,432.9,43.29
4707,Male,0,7,71.54,One year,Credit card,0,500.78,71.53999999999999
4708,Female,1,36,92.88,One year,Credit card,1,3343.68,92.88
4709,Female,0,35,84.4,Two year,Electronic check,0,2954.0,84.4
4710,Male,1,39,35.54,One year,Bank transfer,0,1386.06,35.54
4711,Male,0,36,82.97,Two year,Electronic check,0,2986.92,82.97
4712,Female,1,20,77.27,One year,Credit card,1,1545.4,77.27000000000001
4713,Male,0,49,75.78,One year,Mailed check,0,3713.22,75.78
4714,Female,0,59,102.6,One year,Credit card,0,6053.4,102.6
4715,Male,1,49,38.39,Month-to-month,Credit card,0,1881.11,38.39
4716,Female,1,26,95.16,Month-to-month,Bank transfer,0,2474.16,95.16
4717,Female,0,36,96.09,One year,Credit card,0,3459.24,96.08999999999999
4718,Female,1,43,92.26,One year,Credit card,0,3967.18,92.25999999999999
4719,Female,0,43,70.6,Two year,Bank transfer,0,3035.8,70.60000000000001
4720,Male,1,33,59.55,Two year,Credit card,1,1965.15,59.550000000000004
4721,Male,1,45,59.47,Month-to-month,Credit card,0,2676.15,59.47
4722,Female,0,45,93.38,Two year,Bank transfer,0,4202.1,93.38000000000001
4723,Female,1,15,69.79,Two year,Mailed check,0,1046.85,69.78999999999999
4724,Male,1,17,53.84,Two year,Bank transfer,0,915.28,53.839999999999996
4725,Male,0,12,82.55,Two year,Credit card,1,990.6,82.55
4726,Male,0,22,103.7,Month-to-month,Electronic check,0,2281.4,103.7
4727,Male,1,23,26.15,Month-to-month,Mailed check,0,601.45,26.150000000000002
4728,Male,0,12,117.21,Two year,Bank transfer,0,1406.52,117.21
4729,Male,1,68,29.67,Two year,Mailed check,1,2017.56,29.669999999999998
4730,Female,1,51,71.17,Month-to-month,Mailed check,0,3629.67,71.17
4731,Male,0,13,76.02,One year,Electronic check,0,988.26,76.02
4732,Male,0,57,33.82,Two year,Electronic check,0,1927.74,33.82
4733,Female,0,55,111.56,One year,Electronic check,0,6135.8,111.56
4734,Male,0,28,67.15,Two year,Credit card,1,1880.2,67.15
4735,Male,0,44,34.31,Month-to-month,Bank transfer,0,1509.64,34.31
4736,Male,0,19,91.16,Two year,Credit card,0,1732.04,91.16
4737,Male,1,46,86.34,One year,Bank transfer,0,3971.64,86.34
4738,Male,1,3,116.29,Month-to-month,Credit card,0,348.87,116.29
4739,Female,0,20,64.15,Two year,Credit card,0,1283.0,64.15
4740,Male,1,25,46.78,Two year,Electronic check,1,1169.5,46.78
4741,Female,1,56,26.0,Month-to-month,Credit card,0,1456.0,26.0
4742,Female,1,61,93.31,Two year,Electronic check,0,5691.91,93.31
4743,Male,1,55,81.73,Month-to-month,Bank transfer,0,4495.15,81.72999999999999
4744,Female,0,35,117.26,Two year,Electronic check,1,4104.1,117.26
4745,Male,1,59,91.22,Month-to-month,Mailed check,0,5381.98,91.22
4746,Female,1,39,113.32,Two year,Mailed check,0,4419.48,113.32
4747,Female,0,57,119.16,Month-to-month,Credit card,1,6792.12,119.16
4748,Male,0,67,62.84,Month-to-month,Mailed check,0,4210.28,62.839999999999996
4749,Male,0,34,35.03,Two year,Bank transfer,0,1191.02,35.03
4750,Male,0,41,39.59,Month-to-month,Credit card,0,1623.19,39.59
4751,Male,1,22,51.84,Two year,Electronic check,0,1140.48,51.84
4752,Male,0,27,70.89,Two year,Credit card,0,1914.03,70.89
4753,Female,1,21,32.24,Two year,Credit card,1,677.04,32.239999999999995
4754,Female,1,41,50.17,Month-to-month,Mailed check,0,2056.97,50.169999999999995
4755,Female,0,31,50.78,Two year,Credit card,0,1574.18,50.78
4756,Female,0,27,20.41,Month-to-month,Bank transfer,0,551.07,20.41
4757,Female,0,37,55.42,One year,Credit card,0,2050.54,55.42
4758,Female,0,66,31.62,One year,Electronic check,1,2086.92,31.62
4759,Female,0,54,62.97,One year,Electronic check,0,3400.38,62.97
4760,Male,0,9,39.65,Two year,Mailed check,1,356.85,39.650000000000006
4761,Male,1,42,102.21,Month-to-month,Credit card,1,4292.82,102.21
4762,Female,1,36,28.05,Two year,Electronic check,1,1009.8,28.049999999999997
4763,Female,1,10,106.57,Month-to-month,Credit card,0,1065.7,106.57000000000001
4764,Male,1,59,78.05,One year,Credit card,0,4604.95,78.05
4765,Male,0,40,65.86,One year,Electronic check,0,2634.4,65.86
4766,Male,0,54,74.97,One year,Credit card,0,4048.38,74.97
4767,Male,1,39,57.61,Two year,Mailed check,0,2246.79,57.61
4768,Female,1,7,32.76,Two year,Mailed check,0,229.32,32.76
4769,Male,1,4,96.59,Month-to-month,Electronic check,1,386.36,96.59
4770,Female,0,15,112.79,Month-to-month,Bank transfer,0,1691.85,112.78999999999999
4771,Female,0,48,115.01,One year,Bank transfer,0,5520.48,115.00999999999999
4772,Female,0,6,87.07,Two year,Credit card,0,522.42,87.07
4773,Male,1,35,61.03,Two year,Mailed check,0,2136.05,61.03000000000001
4774,Male,1,71,67.84,Month-to-month,Electronic check,0,4816.64,67.84
4775,Female,0,68,85.7,Month-to-month,Mailed check,0,5827.6,85.7
4776,Female,0,58,102.31,Two year,Bank transfer,0,5933.98,102.30999999999999
4777,Female,1,19,57.46,Two year,Bank transfer,0,1091.74,57.46
4778,Male,1,62,111.68,Month-to-month,Credit card,0,6924.16,111.67999999999999
4779,Female,0,71,52.43,Two year,Electronic check,0,3722.53,52.43
4780,Male,1,10,73.09,Two year,Credit card,0,730.9,73.09
4781,Female,0,25,116.14,One year,Mailed check,0,2903.5,116.14
4782,Female,0,44,113.82,Two year,Mailed check,0,5008.08,113.82
4783,Female,1,58,89.57,Two year,Bank transfer,0,5195.06,89.57000000000001
4784,Male,1,25,52.46,Two year,Credit card,0,1311.5,52.46
4785,Male,1,40,41.9,Month-to-month,Mailed check,1,1676.0,41.9
4786,Female,0,70,28.01,One year,Mailed check,0,1960.7,28.01
4787,Male,1,10,90.87,Month-to-month,Mailed check,0,908.7,90.87
4788,Female,1,66,70.35,One year,Electronic check,1,4643.1,70.35000000000001
4789,Male,0,25,77.23,One year,Bank transfer,0,1930.75,77.23
4790,Male,0,71,67.24,Two year,Credit card,0,4774.04,67.24
4791,Male,1,11,68.29,One year,Mailed check,1,751.19,68.29
4792,Female,0,36,77.13,One year,Electronic check,0,2776.68,77.13
4793,Male,0,49,111.43,Two year,Mailed check,1,5460.07,111.42999999999999
4794,Male,0,48,22.94,Two year,Mailed check,0,1101.12,22.939999999999998
4795,Female,1,7,100.16,One year,Bank transfer,0,701.12,100.16
4796,Female,1,51,59.05,Month-to-month,Electronic check,0,3011.55,59.050000000000004
4797,Female,0,17,94.49,One year,Mailed check,0,1606.33,94.49
4798,Female,0,32,114.85,Month-to-month,Bank transfer,0,3675.2,114.85
4799,Male,0,26,50.63,Month-to-month,Electronic check,1,1316.38,50.63
4800,Male,1,22,28.96,One year,Mailed check,0,637.12,28.96
4801,Male,0,13,43.23,Month-to-month,Credit card,1,561.99,43.230000000000004
4802,Male,0,12,42.21,One year,Bank transfer,0,506.52,42.21
4803,Male,1,71,94.18,Month-to-month,Mailed check,1,6686.78,94.17999999999999
4804,Female,0,1,26.19,Month-to-month,Mailed check,0,26.19,26.19
4805,Male,1,33,25.09,One year,Electronic check,0,827.97,25.09
4806,Male,1,14,89.36,Two year,Credit card,0,1251.04,89.36
4807,Male,1,64,75.67,Two year,Bank transfer,0,4842.88,75.67
4808,Female,0,43,61.78,One year,Electronic check,0,2656.54,61.78
4809,Female,0,58,77.54,One year,Mailed check,0,4497.32,77.53999999999999
4810,Male,1,41,93.52,Two year,Bank transfer,0,3834.32,93.52000000000001
4811,Female,0,68,30.35,Two year,Mailed check,0,2063.8,30.35
4812,Female,1,39,75.33,Month-to-month,Mailed check,0,2937.87,75.33
4813,Female,0,1,102.44,Month-to-month,Credit card,1,102.44,102.44
4814,Female,1,41,56.24,Month-to-month,Mailed check,0,2305.84,56.24
4815,Female,1,45,96.3,Two year,Bank transfer,0,4333.5,96.3
4816,Female,0,13,104.54,One year,Mailed check,1,1359.02,104.53999999999999
4817,Female,0,71,102.09,Month-to-month,Bank transfer,0,7248.39,102.09
4818,Male,0,9,85.04,One year,Credit card,1,765.36,85.04
4819,Male,0,63,91.73,Two year,Mailed check,1,5778.99,91.72999999999999
4820,Female,1,23,98.77,Month-to-month,Electronic check,0,2271.71,98.77
4821,Male,1,54,93.37,Two year,Bank transfer,1,5041.98,93.36999999999999
4822,Male,0,47,65.17,One year,Mailed check,0,3062.99,65.17
4823,Female,0,39,35.91,Month-to-month,Electronic check,1,1400.49,35.910000000000004
4824,Male,1,26,50.97,One year,Bank transfer,0,1325.22,50.97
4825,Female,0,1,40.72,One year,Electronic check,0,40.72,40.72
4826,Female,0,14,56.14,Month-to-month,Mailed check,0,785.96,56.14
4827,Female,0,65,68.93,Month-to-month,Credit card,1,4480.45,68.92999999999999
4828,Male,0,69,115.9,Two year,Credit card,0,7997.1,115.9
4829,Male,1,67,115.95,Month-to-month,Electronic check,0,7768.65,115.94999999999999
4830,Male,1,49,96.96,Month-to-month,Mailed check,0,4751.04,96.96
4831,Male,0,50,118.01,Month-to-month,Mailed check,1,5900.5,118.01
4832,Female,1,58,119.8,Month-to-month,Bank transfer,0,6948.4,119.8
4833,Female,0,53,108.53,Month-to-month,Mailed check,0,5752.09,108.53
4834,Male,0,57,27.95,Two year,Credit card,0,1593.15,27.950000000000003
4835,Female,0,18,62.6,One year,Mailed check,0,1126.8,62.599999999999994
4836,Female,1,16,73.41,Two year,Bank transfer,0,1174.56,73.41
4837,Male,1,2,32.41,One year,Bank transfer,1,64.82,32.41
4838,Female,1,13,100.86,Month-to-month,Mailed check,1,1311.18,100.86
4839,Male,1,45,34.87,Two year,Mailed check,0,1569.15,34.870000000000005
4840,Female,1,43,58.33,One year,Bank transfer,1,2508.19,58.33
4841,Male,0,54,26.89,One year,Bank transfer,1,1452.06,26.89
4842,Female,0,31,72.46,Month-to-month,Electronic check,1,2246.26,72.46000000000001
4843,Female,1,9,79.7,Month-to-month,Credit card,1,717.3,79.69999999999999
4844,Male,1,48,93.52,One year,Credit card,0,4488.96,93.52
4845,Male,1,18,53.95,Two year,Electronic check,0,971.1,53.95
4846,Male,0,11,79.05,One year,Electronic check,0,869.55,79.05
4847,Male,1,62,93.41,Two year,Credit card,1,5791.42,93.41
4848,Female,0,19,96.2,Two year,Bank transfer,1,1827.8,96.2
4849,Female,0,24,50.16,One year,Credit card,0,1203.84,50.16
4850,Male,1,13,26.77,Two year,Bank transfer,1,348.01,26.77
4851,Female,0,46,23.76,One year,Credit card,0,1092.96,23.76
4852,Male,0,53,96.81,One year,Bank transfer,0,5130.93,96.81
4853,Male,1,29,58.54,Month-to-month,Credit card,0,1697.66,58.540000000000006
4854,Female,0,36,33.39,One year,Electronic check,1,1202.04,33.39
4855,Female,1,71,38.45,One year,Mailed check,0,2729.95,38.449999999999996
4856,Male,0,17,96.62,Month-to-month,Mailed check,0,1642.54,96.62
4857,Male,1,48,79.89,Month-to-month,Mailed check,0,3834.72,79.89
4858,Male,1,24,70.14,Two year,Bank transfer,1,1683.36,70.14
4859,Female,0,54,82.3,Two year,Mailed check,0,4444.2,82.3
4860,Female,1,1,33.75,Month-to-month,Credit card,1,33.75,33.75
4861,Female,0,67,51.9,Month-to-month,Mailed check,0,3477.3,51.900000000000006
4862,Female,0,6,57.41,Month-to-month,Bank transfer,0,344.46,57.41
4863,Male,1,55,51.45,One year,Bank transfer,0,2829.75,51.45
4864,Male,0,38,106.44,One year,Bank transfer,1,4044.72,106.44
4865,Male,1,33,78.14,One year,Credit card,0,2578.62,78.14
4866,Male,0,8,92.93,Month-to-month,Bank transfer,0,743.44,92.93
4867,Male,0,20,43.67,Two year,Credit card,0,873.4,43.67
4868,Male,1,55,46.41,Two year,Bank transfer,1,2552.55,46.410000000000004
4869,Female,0,48,42.53,One year,Electronic check,0,2041.44,42.53
4870,Female,0,56,88.8,One year,Bank transfer,0,4972.8,88.8
4871,Male,0,10,54.9,Month-to-month,Mailed check,0,549.0,54.9
4872,Male,0,52,60.51,Month-to-month,Mailed check,0,3146.52,60.51
4873,Female,0,50,90.91,Two year,Electronic check,0,4545.5,90.91
4874,Female,0,34,117.18,Two year,Bank transfer,0,3984.12,117.17999999999999
4875,Female,0,36,36.19,Month-to-month,Mailed check,0,1302.84,36.19
4876,Female,0,61,26.27,Two year,Mailed check,0,1602.47,26.27
4877,Male,1,16,39.48,Two year,Credit card,0,631.68,39.48
4878,Male,0,18,93.5,One year,Credit card,0,1683.0,93.5
4879,Male,0,71,39.46,Month-to-month,Bank transfer,1,2801.66,39.46
4880,Male,1,47,78.44,Month-to-month,Electronic check,0,3686.68,78.44
4881,Male,1,32,79.03,Month-to-month,Bank transfer,0,2528.96,79.03
4882,Female,1,43,49.44,One year,Credit card,1,2125.92,49.440000000000005
4883,Male,0,40,26.87,Month-to-month,Credit card,0,1074.8,26.869999999999997
4884,Female,1,65,59.92,Two year,Bank transfer,0,3894.8,59.92
4885,Male,1,35,38.68,One year,Bank transfer,0,1353.8,38.68
4886,Male,0,69,38.45,One year,Bank transfer,0,2653.05,38.45
4887,Male,0,50,72.26,Month-to-month,Bank transfer,0,3613.0,72.26
4888,Male,1,12,87.31,Two year,Electronic check,1,1047.72,87.31
4889,Male,1,58,27.54,Month-to-month,Mailed check,0,1597.32,27.54
4890,Female,0,63,77.83,Two year,Bank transfer,0,4903.29,77.83
4891,Female,0,49,44.62,Month-to-month,Mailed check,1,2186.38,44.620000000000005
4892,Female,0,36,87.33,Two year,Credit card,0,3143.88,87.33
4893,Male,0,54,101.02,Two year,Mailed check,0,5455.08,101.02
4894,Male,0,47,100.7,Two year,Bank transfer,0,4732.9,100.69999999999999
4895,Female,1,32,56.99,One year,Mailed check,1,1823.68,56.99
4896,Male,0,53,76.73,Month-to-month,Bank transfer,0,4066.69,76.73
4897,Male,0,32,99.37,Month-to-month,Bank transfer,0,3179.84,99.37
4898,Female,0,62,26.08,Month-to-month,Credit card,0,1616.96,26.080000000000002
4899,Male,0,37,80.56,One year,Bank transfer,0,2980.72,80.55999999999999
4900,Female,0,38,103.65,Two year,Credit card,0,3938.7,103.64999999999999
4901,Male,1,30,57.24,One year,Electronic check,0,1717.2,57.24
4902,Female,0,58,65.54,One year,Bank transfer,0,3801.32,65.54
4903,Male,1,32,89.87,Two year,Credit card,1,2875.84,89.87
4904,Male,0,66,26.79,Month-to-month,Credit card,1,1768.14,26.790000000000003
4905,Female,1,51,58.56,One year,Bank transfer,1,2986.56,58.56
4906,Male,1,11,49.57,Two year,Mailed check,0,545.27,49.57
4907,Male,0,59,21.7,Two year,Credit card,0,1280.3,21.7
4908,Female,0,20,39.6,Month-to-month,Electronic check,0,792.0,39.6
4909,Male,0,37,59.59,Two year,Mailed check,0,2204.83,59.589999999999996
4910,Female,0,49,39.74,Two year,Mailed check,0,1947.26,39.74
4911,Male,0,19,80.24,Two year,Bank transfer,0,1524.56,80.24
4912,Male,1,55,64.87,Month-to-month,Credit card,0,3567.85,64.87
4913,Male,0,40,23.95,Month-to-month,Electronic check,0,958.0,23.95
4914,Male,0,7,47.5,Two year,Credit card,0,332.5,47.5
4915,Female,1,5,21.95,Two year,Electronic check,0,109.75,21.95
4916,Male,0,42,55.81,Month-to-month,Credit card,1,2344.02,55.81
4917,Female,1,48,45.91,Month-to-month,Bank transfer,0,2203.68,45.91
4918,Male,0,7,88.82,Month-to-month,Electronic check,1,621.74,88.82000000000001
4919,Male,1,11,50.74,One year,Bank transfer,1,558.14,50.74
4920,Male,0,49,57.52,Month-to-month,Credit card,1,2818.48,57.52
4921,Male,1,30,92.53,Two year,Electronic check,1,2775.9,92.53
4922,Female,1,41,68.09,Month-to-month,Electronic check,0,2791.69,68.09
4923,Female,0,3,75.65,Two year,Credit card,0,226.95,75.64999999999999
4924,Female,0,40,104.13,Two year,Bank transfer,1,4165.2,104.13
4925,Female,0,51,40.69,Two year,Electronic check,0,2075.19,40.69
4926,Male,1,32,118.92,Month-to-month,Electronic check,0,3805.44,118.92
4927,Female,1,48,110.01,Month-to-month,Electronic check,0,5280.48,110.00999999999999
4928,Female,1,71,48.66,Month-to-month,Credit card,0,3454.86,48.660000000000004
4929,Male,0,71,109.29,Month-to-month,Mailed check,1,7759.59,109.29
4930,Male,0,20,95.4,Month-to-month,Credit card,0,1908.0,95.4
4931,Male,1,35,113.08,One year,Bank transfer,0,3957.8,113.08
4932,Male,0,24,89.11,Month-to-month,Mailed check,1,2138.64,89.11
4933,Female,1,40,87.45,One year,Electronic check,0,3498.0,87.45
4934,Female,0,52,20.35,Two year,Electronic check,1,1058.2,20.35
4935,Male,0,39,67.46,Two year,Mailed check,1,2630.94,67.46000000000001
4936,Male,1,68,40.03,Two year,Electronic check,1,2722.04,40.03
4937,Male,0,61,52.41,Two year,Electronic check,0,3197.01,52.410000000000004
4938,Female,0,65,117.88,One year,Credit card,1,7662.2,117.88
4939,Female,0,62,28.55,One year,Credit card,0,1770.1,28.549999999999997
4940,Male,0,2,92.25,Two year,Bank transfer,0,184.5,92.25
4941,Male,0,6,37.29,Month-to-month,Electronic check,0,223.74,37.29
4942,Female,1,43,20.74,Two year,Bank transfer,0,891.82,20.740000000000002
4943,Male,0,40,70.14,Two year,Bank transfer,1,2805.6,70.14
4944,Male,1,39,36.12,One year,Mailed check,0,1408.68,36.120000000000005
4945,Female,0,28,116.55,Two year,Mailed check,0,3263.4,116.55
4946,Male,0,63,40.37,One year,Electronic check,0,2543.31,40.37
4947,Female,1,64,39.2,One year,Mailed check,1,2508.8,39.2
4948,Male,1,12,23.22,Two year,Bank transfer,1,278.64,23.22
4949,Male,0,41,52.98,Month-to-month,Credit card,0,2172.18,52.98
4950,Female,0,29,22.41,One year,Mailed check,0,649.89,22.41
4951,Female,1,23,69.89,One year,Bank transfer,0,1607.47,69.89
4952,Male,1,51,70.56,One year,Mailed check,0,3598.56,70.56
4953,Female,1,45,25.32,Two year,Electronic check,0,1139.4,25.32
4954,Male,1,22,44.01,Two year,Mailed check,1,968.22,44.01
4955,Male,0,10,103.21,One year,Credit card,0,1032.1,103.21
4956,Female,0,7,66.25,Month-to-month,Electronic check,0,463.75,66.25
4957,Male,0,15,63.46,Two year,Mailed check,1,951.9,63.46
4958,Male,0,46,89.88,Month-to-month,Credit card,0,4134.48,89.88
4959,Female,0,61,91.49,Month-to-month,Bank transfer,0,5580.89,91.49000000000001
4960,Female,1,61,96.2,Two year,Mailed check,1,5868.2,96.2
4961,Male,1,51,103.05,One year,Mailed check,0,5255.55,103.05
4962,Female,1,38,43.23,Month-to-month,Bank transfer,0,1642.74,43.23
